,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,label_left,label_right
2021-08-26 21:10:33.874,0.29008573,0.33722365000000004,0.0,0.8852132999999999,0.40956986,-0.090638384,0.0,0.6480177,0.48444062,0.4296307,0.0,0.6813739,0.75906444,0.24402718,0.0,0.50820583,0.57030314,0.18719953,0.0,0.58142716,1.0,0.0
2021-08-26 21:10:33.974,0.29008573000000004,0.33722365000000004,0.0,0.8852133,0.40956986,-0.090638384,0.0,0.6480177,0.48444062000000004,0.42963070000000003,0.0,0.6813739,0.75906444,0.24402717999999998,0.0,0.5082058299999999,0.57030314,0.18719953,0.0,0.58142716,1.0,0.0
2021-08-26 21:10:34.074,0.29008573000000004,0.33722365000000004,0.0,0.8852133,0.40956986,-0.090638384,0.0,0.6480177,0.48444062000000004,0.42963070000000003,0.0,0.6813739,0.75906444,0.24402717999999998,0.0,0.5082058299999999,0.57030314,0.18719953,0.0,0.58142716,1.0,0.0
2021-08-26 21:10:34.174,0.2900857300000001,0.33722365000000004,0.0,0.8852133,0.40956986,-0.090638384,0.0,0.6480177000000001,0.4844406200000002,0.4296307,0.0,0.6813739000000001,0.7590644399999998,0.24402717999999995,0.0,0.5082058299999999,0.57030314,0.18719953,0.0,0.5814271600000002,1.0,0.0
2021-08-26 21:10:34.274,0.29008573,0.3372236500000001,0.0,0.885434714516129,0.4095698599999999,-0.090638384,0.0,0.6487926903225807,0.4844406200000002,0.42963070000000014,0.0,0.6804899258064516,0.7590644399999998,0.24402717999999995,0.0,0.5072316632258064,0.57030314,0.18719953,0.0,0.5802412548387098,1.0,0.0
2021-08-26 21:10:34.374,0.29008573,0.33722365,0.0,0.89207715,0.40956986,-0.090638384,0.0,0.6720424,0.48444062,0.4296307,0.0,0.6539707,0.75906444,0.24402718,0.0,0.47800666,0.57030314,0.18719953,0.0,0.5446641,1.0,0.0
2021-08-26 21:10:34.474,0.29008572999999993,0.3484821763888889,0.0,0.8599508030555557,0.40956985999999995,-0.090152804,0.0,0.6359059511111111,0.4844406200000001,0.4304935094444445,0.0,0.6128034733333333,0.75906444,0.24546187083333335,0.0,0.4939041377777778,0.57030314,0.1865776677777778,0.0,0.5063044305555556,1.0,0.0
2021-08-26 21:10:34.574,0.29008573,0.7425306000000002,0.0,0.8393755600000001,0.4095698600000001,-0.073157504,0.0,0.58210754,0.48444062,0.46069184,0.0,0.49925833999999997,0.7590644399999998,0.29567605,0.0,0.49432042000000004,0.57030314,0.16481249000000003,0.0,0.4486789,1.0,0.0
2021-08-26 21:10:34.674,0.29008572999999993,0.7902453777777778,0.0,0.8285287536111111,0.40956985999999995,-0.06060284922222222,0.0,0.5213581511111112,0.4844406200000001,0.46954732555555545,0.0,0.4014156116666666,0.75906444,0.30745738472222217,0.0,0.49511868611111126,0.57030314,0.14613619611111106,0.0,0.4237399233333334,1.0,0.0
2021-08-26 21:10:34.774,0.29008573,0.8189802275,0.0,0.82239795,0.40956986,-0.01697395875,0.0,0.48702154,0.48444062,0.47711824,0.0,0.3461132,0.75906444,0.31812088125,0.0,0.49556987999999996,0.57030314,0.10756764874999998,0.0,0.40964398,1.0,0.0
2021-08-26 21:10:34.874,0.29008573,0.8093359775,0.0,0.82239795,0.40956986,0.04599489804166667,0.0,0.48702154,0.48444062,0.47748476,0.0,0.3461132,0.75906444,0.32113490124999994,0.0,0.49556987999999996,0.57030314,0.08084332875,0.0,0.40964398,1.0,0.0
2021-08-26 21:10:34.974,0.29008572999999993,0.8096874883333335,0.0,0.8223979499999999,0.40956985999999995,0.13779953052777782,0.0,0.48702154000000003,0.4844406200000001,0.4760139133333333,0.0,0.34611319999999995,0.75906444,0.3293241325,0.0,0.4955698800000002,0.57030314,0.054532247388888906,0.0,0.40964398,1.0,0.0
2021-08-26 21:10:35.074,0.29008573,0.8432725,0.0,0.82239795,0.40956986,0.23498364,0.0,0.48702154,0.48444062,0.4598346,0.0,0.3461132,0.75906444,0.35129875,0.0,0.49556988,0.57030314,0.027389236,0.0,0.40964398,1.0,0.0
2021-08-26 21:10:35.174,0.29008573000000004,0.8666807549999997,0.0,0.8223979499999998,0.40956986000000006,0.273921604,0.0,0.4870215400000001,0.48444062000000015,0.45460918499999997,0.0,0.3461131999999999,0.7590644399999998,0.3634643775,0.0,0.49556987999999996,0.57030314,0.00361507975,0.0,0.4096439800000001,1.0,0.0
2021-08-26 21:10:35.274,0.29008572999999993,0.8908938111111111,0.0,0.8223979499999999,0.40956985999999995,0.30937527388888886,0.0,0.48702154000000003,0.4844406200000001,0.44595015861111115,0.0,0.34611319999999995,0.75906444,0.3738745191666666,0.0,0.4955698800000002,0.57030314,-0.040921898250000005,0.0,0.40964398,1.0,0.0
2021-08-26 21:10:35.374,0.29008573,0.8899318625,0.0,0.82239795,0.40956986,0.32034184125000004,0.0,0.48702154,0.48444062,0.19061976625,0.0,0.3461132,0.75906444,0.37008303125,0.0,0.49556987999999996,0.57030314,-0.10162053124999999,0.0,0.40964398,1.0,0.0
2021-08-26 21:10:35.474,0.29008573,0.8654773229166666,0.0,0.82239795,0.40956986,0.29885132375000006,0.0,0.48702154,0.48444062,0.16024304375,0.0,0.3461132,0.75906444,0.3573543008333333,0.0,0.49556987999999996,0.57030314,-0.09267158000000002,0.0,0.40964398,1.0,0.0
2021-08-26 21:10:35.574,0.29008573,0.8382345145833333,0.0,0.82239795,0.40956986,0.2771180108333334,0.0,0.48702154,0.48444062,0.16378636083333334,0.0,0.3461132,0.75906444,0.34583057791666666,0.0,0.49556987999999996,0.57030314,-0.07097385791666666,0.0,0.40964398,1.0,0.0
2021-08-26 21:10:35.674,0.29008572999999993,0.8142265569444445,0.0,0.8223979499999999,0.40956985999999995,0.2560467777777777,0.0,0.48702154000000003,0.4844406200000001,0.1674051480555556,0.0,0.34611319999999995,0.75906444,0.3360860619444444,0.0,0.4955698800000002,0.57030314,-0.04297317986111113,0.0,0.40964398,1.0,0.0
2021-08-26 21:10:35.774,0.29008573,0.81720835,0.0,0.82239795,0.40956986,0.23812369999999997,0.0,0.48702154,0.48444062,0.1735208,0.0,0.3461132,0.75906444,0.32631204,0.0,0.49556987999999996,0.57030314,-0.010883495,0.0,0.40964398,1.0,0.0
2021-08-26 21:10:35.874,0.29008573,0.81720835,0.0,0.6211957229166667,0.40956986,0.23812369999999997,0.0,0.12359065770833333,0.48444062,0.1735208,0.0,0.32869948791666664,0.75906444,0.32631204,0.0,0.7691715741666666,0.57030314,-0.010883495,0.0,0.3425638283333334,1.0,0.0
2021-08-26 21:10:35.974,0.29008573,0.81720835,0.0,0.6124478,0.40956986,0.23812369999999997,0.0,0.107789315,0.48444062,0.1735208,0.0,0.32794237,0.75906444,0.32631204,0.0,0.7810673,0.57030314,-0.010883495,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:36.074,0.29008573,0.7584366,0.0,0.6124478,0.40956986,0.25035542499999996,0.0,0.107789315,0.48444062,0.14312114041666668,0.0,0.32794237,0.75906444,0.31613944,0.0,0.7810673,0.57030314,-0.016124190583333333,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:36.174,0.29008573,0.7098221916666666,0.0,0.6124478,0.40956986,0.26450408166666667,0.0,0.107789315,0.48444062,0.12498543333333334,0.0,0.32794237,0.75906444,0.30754199875000005,0.0,0.7810673,0.57030314,-0.015478066729166668,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:36.274,0.29008573,0.6860944187500001,0.0,0.6124478,0.40956986,0.2740598925,0.0,0.107789315,0.48444062,0.07789885125,0.0,0.32794237,0.75906444,0.30246720125,0.0,0.7810673,0.57030314,-0.0068908914375,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:36.374,0.29008572999999993,0.6778595222222221,0.0,0.6124477999999998,0.40956985999999995,0.2680233022222222,0.0,0.10778931499999997,0.4844406200000001,0.026180751111111115,0.0,0.32794237000000004,0.75906444,0.2974723463888889,0.0,0.7810673,0.57030314,0.010133629161111114,0.0,0.33964729999999993,1.0,0.0
2021-08-26 21:10:36.474,0.29008573,0.6585499916666667,0.0,0.6124478,0.40956986,0.21654764333333335,0.0,0.107789315,0.48444062,-0.07559047691666666,0.0,0.32794237,0.75906444,0.28450552875,0.0,0.7810673,0.57030314,0.034817753875,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:36.574,0.29008573,0.6256994538461537,0.0,0.6124478,0.4095698600000001,0.14628403384615385,0.0,0.107789315,0.48444062,-0.1692790976923077,0.0,0.32794237000000004,0.7590644399999997,0.2677050323076924,0.0,0.7810673,0.57030314,0.05264302323076922,0.0,0.3396473000000001,1.0,0.0
2021-08-26 21:10:36.674,0.29008572999999993,0.5951935071428571,0.0,0.6124477999999999,0.40956985999999995,0.07117341865714288,0.0,0.10778931499999998,0.48444062000000004,-0.20720183085714286,0.0,0.32794237000000004,0.75906444,0.2489259511428572,0.0,0.7810673,0.57030314,0.07255037897142858,0.0,0.33964729999999993,1.0,0.0
2021-08-26 21:10:36.774,0.29008573,0.5735796854166667,0.0,0.6124478,0.40956986,-0.017593450125000003,0.0,0.107789315,0.48444062,-0.21805585000000005,0.0,0.32794237,0.75906444,0.22285237083333334,0.0,0.7810673,0.57030314,0.10792748633333334,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:36.874,0.29008573,0.5849490875,0.0,0.6124478,0.40956986,-0.037432676,0.0,0.107789315,0.48444062,-0.22742232499999995,0.0,0.32794237,0.75906444,0.21304148499999997,0.0,0.7810673,0.57030314,0.13801256375,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:36.974,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:37.074,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:37.174,0.29008572999999993,0.59276444,0.0,0.6124477999999998,0.40956985999999995,-0.038775668,0.0,0.10778931499999997,0.4844406200000001,-0.23264804000000006,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040474999999998,0.0,0.33964729999999993,1.0,0.0
2021-08-26 21:10:37.274,0.29008573,0.59276444,0.0,0.6124478,0.4095698600000001,-0.03877566799999999,0.0,0.107789315,0.48444062,-0.23264803999999997,0.0,0.32794237000000004,0.7590644399999998,0.21070717000000003,0.0,0.7810673,0.57030314,0.15040475000000003,0.0,0.33964730000000004,1.0,0.0
2021-08-26 21:10:37.374,0.29008572999999993,0.59276444,0.0,0.6124477999999998,0.40956985999999995,-0.038775668,0.0,0.10778931499999997,0.4844406200000001,-0.23264804000000006,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040474999999998,0.0,0.33964729999999993,1.0,0.0
2021-08-26 21:10:37.474,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:37.574,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:37.674,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,1.0,0.0
2021-08-26 21:10:37.774,0.29008572999999993,0.59276444,0.0,0.6124477999999998,0.40956985999999995,-0.038775668,0.0,0.10778931499999997,0.4844406200000001,-0.23264804000000006,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040474999999998,0.0,0.33964729999999993,0.0,0.0
2021-08-26 21:10:37.874,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:37.974,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:38.074,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:38.174,0.29008573,0.59276444,0.0,0.6124478,0.4095698600000001,-0.03877566799999999,0.0,0.107789315,0.48444062,-0.23264803999999997,0.0,0.32794237000000004,0.7590644399999997,0.21070717000000003,0.0,0.7810673,0.57030314,0.15040475000000003,0.0,0.3396473000000001,0.0,0.0
2021-08-26 21:10:38.274,0.29008572999999993,0.59276444,0.0,0.6124477999999999,0.40956985999999995,-0.038775668,0.0,0.10778931499999998,0.48444062000000004,-0.23264804,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040475,0.0,0.33964729999999993,0.0,0.0
2021-08-26 21:10:38.374,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:38.474,0.29008572999999993,0.59276444,0.0,0.6124477999999998,0.40956985999999995,-0.038775668,0.0,0.10778931499999997,0.4844406200000001,-0.23264804000000006,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040474999999998,0.0,0.33964729999999993,0.0,0.0
2021-08-26 21:10:38.574,0.29008573000000004,0.59276444,0.0,0.6124478,0.40956986000000006,-0.038775668,0.0,0.107789315,0.4844406200000001,-0.23264804,0.0,0.3279423699999999,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040474999999998,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:38.674,0.29008573000000004,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.10778931499999998,0.48444062000000004,-0.23264804,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040475,0.0,0.33964729999999993,0.0,0.0
2021-08-26 21:10:38.774,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062000000004,-0.23264804,0.0,0.32794237,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:38.874,0.29008573000000004,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.10778931499999998,0.48444062000000004,-0.23264804000000003,0.0,0.32794237000000004,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:38.974,0.29008573000000004,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.10778931499999998,0.48444062000000004,-0.23264804,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040475,0.0,0.33964729999999993,0.0,0.0
2021-08-26 21:10:39.074,0.29008573000000004,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.10778931499999998,0.48444062000000004,-0.23264804,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040475,0.0,0.33964729999999993,0.0,0.0
2021-08-26 21:10:39.174,0.29008573000000004,0.59276444,0.0,0.6124477999999999,0.4095698599999999,-0.038775668,0.0,0.10778931499999996,0.48444062000000015,-0.23264804,0.0,0.3279423700000001,0.7590644399999998,0.21070717,0.0,0.7810673,0.57030314,0.15040474999999998,0.0,0.3396472999999999,0.0,0.0
2021-08-26 21:10:39.274,0.29008573000000004,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.10778931499999998,0.48444062000000004,-0.23264804,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040475,0.0,0.33964729999999993,0.0,0.0
2021-08-26 21:10:39.374,0.29008573,0.59276444,0.0,0.6124478,0.40956986000000006,-0.03877566799999999,0.0,0.107789315,0.48444062,-0.23264803999999997,0.0,0.32794237000000004,0.7590644399999998,0.21070717000000003,0.0,0.7810673,0.57030314,0.15040475000000003,0.0,0.33964730000000004,0.0,0.0
2021-08-26 21:10:39.474,0.2900857299999999,0.59276444,0.0,0.6124477999999998,0.40956986000000023,-0.03877566799999999,0.0,0.10778931499999997,0.4844406200000001,-0.2326480400000001,0.0,0.32794237000000004,0.7590644400000002,0.2107071699999999,0.0,0.7810672999999996,0.57030314,0.15040474999999998,0.0,0.3396472999999999,0.0,0.0
2021-08-26 21:10:39.574,0.29008573,0.59276444,0.0,0.6124478,0.4095698600000001,-0.03877566799999999,0.0,0.107789315,0.48444062,-0.23264803999999997,0.0,0.32794237000000004,0.7590644399999998,0.21070717000000003,0.0,0.7810673,0.57030314,0.15040475000000003,0.0,0.33964730000000004,0.0,0.0
2021-08-26 21:10:39.674,0.29008572999999993,0.59276444,0.0,0.6124477999999998,0.40956985999999995,-0.038775668,0.0,0.10778931499999997,0.4844406200000001,-0.23264804000000006,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040474999999998,0.0,0.33964729999999993,0.0,0.0
2021-08-26 21:10:39.774,0.29008573000000004,0.59276444,0.0,0.6124478,0.40956986000000006,-0.038775668,0.0,0.107789315,0.48444062000000015,-0.23264804,0.0,0.3279423699999999,0.7590644399999998,0.21070717,0.0,0.7810673,0.57030314,0.15040474999999998,0.0,0.33964730000000004,0.0,0.0
2021-08-26 21:10:39.874,0.29008573000000004,0.59276444,0.0,0.6124478,0.40956985999999995,-0.038775668,0.0,0.10778931499999997,0.4844406200000001,-0.23264804,0.0,0.3279423700000001,0.7590644399999998,0.21070717,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396472999999999,0.0,0.0
2021-08-26 21:10:39.974,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:40.074,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:40.174,0.29008572999999993,0.59276444,0.0,0.6124477999999998,0.40956985999999995,-0.038775668,0.0,0.10778931499999997,0.4844406200000001,-0.23264804000000006,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040474999999998,0.0,0.33964729999999993,0.0,0.0
2021-08-26 21:10:40.274,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:40.374,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:40.474,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:40.574,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:40.674,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:40.774,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:40.874,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:40.974,0.29008573,0.59276444,0.0,0.6124478,0.40956986,-0.038775668,0.0,0.107789315,0.48444062,-0.23264804000000003,0.0,0.32794237,0.75906444,0.21070716999999997,0.0,0.7810673,0.57030314,0.15040475,0.0,0.3396473,0.0,0.0
2021-08-26 21:10:41.074,0.29008572999999993,0.59276444,0.0,0.6124477999999998,0.40956985999999995,-0.038775668,0.0,0.10778931499999997,0.4844406200000001,-0.23264804000000006,0.0,0.32794237000000004,0.75906444,0.21070717,0.0,0.7810673,0.57030314,0.15040474999999998,0.0,0.33964729999999993,0.0,0.0
